0	3
0	4
0	6
0	7
0	9
0	15
0	18
0	22
0	24
0	29
0	30
0	38
0	42
0	44
0	47
0	53
0	56
0	59
0	60
0	61
0	66
0	67
0	70
0	76
0	80
0	81
0	82
0	83
0	85
0	90
0	92
0	93
0	96
0	97
0	98
1	2
1	3
1	9
1	10
1	12
1	15
1	18
1	19
1	22
1	27
1	28
1	33
1	34
1	37
1	38
1	47
1	50
1	53
1	55
1	61
1	63
1	64
1	65
1	69
1	71
1	74
1	79
1	83
1	87
1	89
1	92
1	94
1	96
1	98
1	99
2	3
2	5
2	6
2	7
2	10
2	12
2	14
2	15
2	18
2	25
2	29
2	30
2	34
2	36
2	39
2	46
2	50
2	51
2	52
2	54
2	59
2	62
2	63
2	71
2	73
2	75
2	77
2	83
2	84
2	87
2	88
2	91
3	6
3	7
3	8
3	10
3	11
3	12
3	14
3	18
3	22
3	23
3	25
3	27
3	32
3	33
3	37
3	40
3	43
3	44
3	46
3	49
3	50
3	53
3	58
3	62
3	63
3	65
3	67
3	70
3	73
3	76
3	77
3	80
3	83
3	85
3	87
3	88
3	90
3	95
3	96
3	97
3	98
4	9
4	18
4	22
4	23
4	25
4	26
4	30
4	31
4	34
4	36
4	37
4	38
4	44
4	47
4	48
4	55
4	56
4	58
4	59
4	60
4	63
4	65
4	66
4	72
4	76
4	77
4	79
4	85
4	86
4	88
5	7
5	9
5	10
5	14
5	15
5	17
5	18
5	25
5	28
5	29
5	32
5	33
5	38
5	43
5	44
5	45
5	47
5	48
5	51
5	52
5	53
5	54
5	55
5	56
5	58
5	59
5	62
5	66
5	67
5	77
5	78
5	80
5	81
5	83
5	84
5	95
5	97
5	98
6	8
6	10
6	12
6	13
6	14
6	17
6	21
6	23
6	28
6	31
6	33
6	36
6	38
6	39
6	43
6	44
6	50
6	53
6	58
6	59
6	60
6	66
6	68
6	69
6	70
6	74
6	75
6	77
6	80
6	82
6	84
6	87
6	88
6	89
6	90
6	92
6	96
6	98
7	8
7	13
7	15
7	16
7	18
7	26
7	27
7	30
7	31
7	33
7	34
7	38
7	43
7	44
7	46
7	47
7	50
7	51
7	52
7	53
7	55
7	63
7	67
7	69
7	70
7	74
7	75
7	83
7	84
7	85
7	88
7	92
7	93
7	95
8	9
8	17
8	18
8	20
8	21
8	24
8	28
8	30
8	32
8	33
8	34
8	38
8	39
8	44
8	45
8	53
8	55
8	56
8	59
8	60
8	61
8	62
8	63
8	65
8	67
8	68
8	69
8	71
8	73
8	75
8	77
8	83
8	87
8	90
8	93
8	97
8	98
9	10
9	11
9	16
9	24
9	25
9	26
9	27
9	28
9	33
9	35
9	37
9	40
9	45
9	46
9	52
9	55
9	57
9	58
9	64
9	65
9	74
9	77
9	78
9	80
9	81
9	82
9	85
9	87
9	90
9	93
9	97
9	99
10	13
10	16
10	18
