0	3
0	6
0	11
0	12
0	14
0	21
0	22
0	23
0	26
0	28
0	31
0	32
0	35
0	36
0	37
0	40
0	41
0	42
0	45
0	47
0	49
0	51
0	52
0	53
0	55
0	59
0	61
0	67
0	68
0	72
0	73
0	74
0	76
0	77
0	78
0	80
0	82
0	84
0	87
0	88
0	93
0	94
0	95
0	97
0	99
1	3
1	4
1	8
1	9
1	10
1	11
1	13
1	14
1	16
1	17
1	20
1	21
1	23
1	24
1	27
1	28
1	31
1	33
1	35
1	38
1	49
1	51
1	52
1	54
1	56
1	57
1	60
1	62
1	63
1	65
1	68
1	70
1	72
1	73
1	74
1	76
1	79
1	80
1	82
1	84
1	86
1	88
1	91
1	93
1	94
1	95
1	97
1	99
2	6
2	11
2	12
2	15
2	18
2	20
2	21
2	22
2	23
2	26
2	31
2	33
2	34
2	36
2	37
2	38
2	44
2	51
2	54
2	55
2	57
2	58
2	59
2	62
2	63
2	69
2	70
2	73
2	76
2	81
2	84
2	88
2	95
2	98
2	99
3	4
3	5
3	7
3	9
3	11
3	13
3	14
3	17
3	21
3	29
3	30
3	31
3	35
3	36
3	42
3	44
3	46
3	48
3	49
3	51
3	54
3	55
3	56
3	57
3	64
3	65
3	66
3	68
3	69
3	70
3	71
3	73
3	75
3	77
3	79
3	83
3	84
3	89
3	93
3	96
3	97
3	98
3	99
4	7
4	8
4	9
4	10
4	11
4	18
4	19
4	22
4	23
4	26
4	28
4	29
4	36
4	38
4	39
4	43
4	47
4	49
4	51
4	52
4	57
4	58
4	64
4	68
4	69
4	71
4	72
4	74
4	75
4	80
4	81
4	88
4	89
4	91
4	95
4	99
5	6
5	7
5	14
5	15
5	16
5	21
5	22
5	23
5	28
5	38
5	39
5	42
5	45
5	46
5	47
5	49
5	50
5	52
5	53
5	55
5	56
5	57
5	59
5	61
5	63
5	67
5	68
5	69
5	70
5	73
5	74
5	76
5	78
5	79
5	80
5	84
5	85
5	89
5	91
5	92
5	93
5	94
5	96
6	7
6	15
6	16
6	17
6	19
6	20
6	21
6	24
6	25
6	26
6	30
6	32
6	33
6	34
6	35
6	37
6	38
6	40
6	43
6	44
6	45
6	46
6	48
6	49
6	51
6	52
6	53
6	57
6	58
6	60
6	61
6	63
6	67
6	68
6	70
6	71
6	73
6	74
6	78
6	79
6	80
6	81
6	82
6	83
6	85
6	86
6	87
6	88
6	90
6	91
6	99
7	8
7	12
7	20
7	21
7	23
7	24
7	27
7	30
7	32
7	33
7	35
7	38
7	39
7	41
7	43
7	47
7	50
7	51
7	53
7	56
7	61
7	65
7	68
7	70
7	73
7	74
7	77
7	80
7	81
7	83
7	84
7	87
7	89
7	96
7	97
7	98
7	99
8	10
8	12
8	13
8	17
8	19
8	20
8	21
8	22
8	23
8	27
8	30
8	32
8	33
8	36
8	37
8	39
8	40
8	42
8	44
8	47
8	50
8	51
8	54
8	57
8	60
8	66
8	67
8	69
8	70
8	71
8	73
8	74
8	75
8	77
8	78
8	79
8	81
8	82
8	83
8	84
8	85
8	87
8	89
8	90
8	91
8	93
8	94
8	95
8	97
8	99
9	10
9	14
9	15
9	16
9	18
9	20
9	21
9	22
9	24
9	28
9	31
9	33
9	34
9	35
9	36
9	37
9	40
9	41
9	43
9	49
9	50
9	51
9	52
9	55
9	56
9	57
9	58
9	59
9	60
9	61
9	62
9	63
9	66
9	68
9	69
9	70
9	73
9	79
9	80
9	81
9	82
9	83
9	86
9	87
9	88
9	91
9	93
9	94
9	95
9	99
10	17
10	18
10	19
10	20
10	25
10	26
10	30
10	31
10	33
10	38
10	40
10	41
10	42
10	43
10	44
10	49
10	53
10	54
10	55
10	56
10	57
10	58
10	60
10	61
10	65
10	67
10	70
10	71
10	73
10	76
10	77
10	79
10	83
10	86
10	88
10	90
10	91
10	92
10	95
10	97
10	98
11	12
11	13
11	15
11	16
11	17
11	19
11	21
11	22
11	24
11	26
11	29
11	31
11	32
11	39
11	46
11	47
11	50
11	51
11	53
11	55
11	57
11	58
11	59
11	60
11	61
11	62
11	64
11	71
11	72
11	74
11	76
11	78
11	80
11	81
11	82
11	83
11	84
11	85
11	92
11	94
11	96
11	97
12	14
12	15
12	18
12	22
12	23
12	27
12	29
12	31
12	33
12	35
12	38
12	40
12	41
12	45
12	46
12	47
12	50
12	55
12	56
12	57
12	58
12	60
12	61
12	62
12	63
12	65
12	66
12	68
12	71
12	74
12	76
12	77
12	78
12	79
12	84
12	86
12	88
12	91
12	96
12	97
12	98
12	99
13	16
13	25
13	27
13	29
13	30
13	32
13	33
13	34
13	35
13	36
13	38
13	40
13	41
13	45
13	46
13	51
13	52
13	57
13	65
13	68
13	76
13	78
13	80
13	82
13	86
13	87
14	27
14	30
14	34
14	38
14	40
14	44
14	45
14	48
