0	5
0	7
0	9
0	11
0	15
0	18
0	19
0	22
0	28
0	32
0	34
0	43
0	47
0	53
0	55
0	64
0	69
0	70
0	73
0	75
0	80
0	83
0	84
0	96
0	97
0	98
1	7
1	9
1	20
1	23
1	29
1	62
1	69
1	71
1	74
1	75
1	76
1	83
1	89
1	90
2	5
2	14
2	31
2	32
2	33
2	34
2	40
2	49
2	56
2	75
3	5
3	21
3	30
3	49
3	50
3	54
3	59
3	70
3	79
3	84
4	8
4	22
4	44
4	47
4	51
4	54
4	56
4	60
4	64
4	74
4	82
4	87
4	92
4	94
4	97
5	10
5	14
5	19
5	26
5	37
5	42
5	45
5	46
5	65
5	68
5	75
5	78
5	79
5	86
5	89
5	90
5	95
5	98
5	99
6	13
6	16
6	17
6	20
6	21
6	36
6	43
6	51
6	60
6	61
6	62
6	63
6	76
6	78
6	79
6	90
6	95
6	97
7	20
7	26
7	36
7	39
7	53
7	68
7	71
7	91
7	93
7	99
8	13
8	15
8	40
8	50
8	57
8	65
8	68
8	91
8	96
9	11
9	13
9	18
9	23
9	25
9	35
9	36
9	38
9	39
9	42
9	44
9	48
9	59
9	65
9	81
9	88
10	19
10	21
10	34
10	35
10	36
10	44
10	50
10	57
10	62
10	64
10	68
10	69
10	76
10	78
10	79
10	86
10	97
11	12
11	22
11	23
11	39
11	52
11	59
11	67
11	73
11	82
11	89
11	91
11	93
12	14
12	17
12	18
12	20
12	21
12	26
12	30
12	36
12	51
12	62
12	63
12	64
12	71
12	72
12	75
12	87
12	95
12	96
12	97
12	98
13	19
13	27
13	38
13	41
13	49
13	51
13	53
13	61
13	73
13	75
13	87
13	91
13	93
14	20
14	23
14	26
14	36
14	45
14	46
14	48
14	51
14	52
14	62
14	64
14	66
14	67
14	73
14	75
14	76
14	78
14	88
14	94
14	98
15	19
15	26
15	27
15	31
15	36
15	49
15	50
15	51
15	72
15	74
15	97
16	20
16	30
16	32
16	48
16	60
16	63
16	72
16	77
16	79
16	87
16	93
17	20
17	26
17	31
17	34
17	35
17	36
17	48
17	50
17	51
17	52
17	56
17	60
17	64
17	68
17	71
17	73
17	74
17	82
17	83
17	87
17	90
17	92
17	99
18	28
18	32
18	50
18	51
18	56
18	64
18	65
18	79
18	82
18	83
18	90
18	93
19	20
19	21
19	29
19	32
19	35
19	36
19	37
19	55
19	60
19	62
19	68
19	74
19	98
20	25
20	29
20	42
20	46
20	53
20	54
20	58
20	63
20	64
20	65
20	66
20	87
20	98
21	22
21	23
21	32
21	61
21	62
21	82
21	88
21	98
22	25
22	26
22	34
22	37
22	42
22	63
22	66
22	67
22	70
22	76
22	77
22	80
22	82
22	88
22	90
22	92
22	94
22	97
23	26
23	42
23	46
23	52
23	56
23	60
23	61
23	71
23	78
23	80
23	83
23	94
23	98
24	25
24	38
24	39
24	41
24	47
24	50
24	51
24	52
24	60
24	61
24	62
24	67
24	77
24	82
24	90
25	29
25	42
25	43
25	49
25	58
25	59
25	68
25	74
25	75
25	77
25	80
25	82
25	85
25	89
25	90
26	27
26	31
26	33
26	38
26	39
26	41
26	51
26	52
26	55
26	56
26	77
26	80
26	94
26	96
26	97
26	99
27	31
27	44
27	51
27	70
27	80
27	83
27	91
27	93
28	30
28	35
28	38
28	45
28	75
28	85
29	54
29	67
29	71
29	91
30	33
30	35
30	36
30	38
30	41
30	49
30	55
30	58
30	71
30	91
30	98
31	34
31	37
31	48
31	60
31	66
31	67
31	69
31	73
31	92
31	99
32	35
32	39
32	43
32	46
32	54
32	68
32	72
32	76
32	79
32	84
32	93
33	34
33	35
33	36
33	37
33	42
33	49
33	56
33	61
33	67
33	75
33	86
33	91
33	92
33	97
34	35
34	42
34	57
34	67
34	72
34	75
34	83
34	86
34	87
34	99
35	36
35	39
35	49
35	54
35	56
35	61
35	83
36	42
36	79
36	82
36	90
37	42
37	58
