0	12
0	19
0	25
0	33
0	34
0	36
0	37
0	46
0	53
0	68
0	74
0	86
0	95
0	97
1	15
1	19
1	24
1	37
1	42
1	60
1	66
1	68
1	71
1	88
1	91
2	6
2	13
2	15
2	16
2	22
2	28
2	35
2	40
2	43
2	45
2	51
2	64
2	69
2	75
2	81
2	85
2	90
2	91
2	92
3	4
3	7
3	8
3	12
3	26
3	44
3	50
3	56
3	57
3	58
3	59
3	74
3	76
3	91
4	5
4	7
4	19
4	22
4	36
4	42
4	46
4	52
4	58
4	62
4	66
4	84
5	11
5	13
5	16
5	25
5	33
5	34
5	35
5	42
5	47
5	49
5	54
5	55
5	57
5	73
5	76
5	95
5	98
6	7
6	12
6	13
6	16
6	28
6	30
6	35
6	37
6	63
6	64
6	65
6	67
6	71
6	80
6	82
6	86
6	96
6	97
7	11
7	14
7	18
7	21
7	30
7	32
7	37
7	40
7	47
7	60
7	78
7	80
7	82
7	93
7	94
8	16
8	20
8	22
8	26
8	28
8	50
8	55
8	56
8	57
8	60
8	62
8	69
8	84
8	93
8	94
9	11
9	13
9	17
9	20
9	27
9	28
9	30
9	37
9	38
9	39
9	45
9	59
9	60
9	75
9	92
9	93
9	97
10	25
10	31
10	40
10	48
10	52
10	65
10	68
10	69
10	77
10	78
10	88
10	96
10	97
10	98
11	12
11	24
11	32
11	43
11	45
11	50
11	58
11	78
11	94
12	17
12	28
12	37
12	40
12	58
12	66
12	74
12	86
12	90
12	92
13	26
13	39
13	42
13	51
13	66
13	67
13	68
13	71
13	74
13	90
13	96
14	19
14	26
14	37
14	38
14	46
14	52
14	53
14	57
14	64
14	72
14	73
14	74
14	75
14	87
14	92
15	17
15	25
15	30
15	46
15	53
15	61
15	67
15	77
15	82
15	83
15	85
15	88
15	96
16	24
16	36
16	63
16	66
16	67
16	78
16	79
16	81
16	86
16	87
16	93
16	98
17	24
17	25
17	27
17	31
17	32
17	44
17	47
17	56
17	79
17	87
17	92
17	94
18	25
18	27
18	31
18	34
18	35
18	37
18	45
18	54
18	56
18	64
18	67
18	69
18	72
18	75
18	80
18	84
18	85
18	87
18	89
18	90
18	94
18	98
19	24
19	26
19	34
19	38
19	43
19	47
19	52
19	62
19	79
20	23
20	25
20	26
20	27
20	48
20	49
20	61
20	65
20	69
20	87
20	93
20	94
21	44
21	46
21	71
21	93
21	95
21	97
21	99
22	29
22	53
22	62
22	67
22	72
22	78
22	82
22	91
22	92
23	33
23	39
23	40
23	43
23	49
23	55
23	64
23	69
23	72
23	89
23	96
23	99
24	26
24	31
24	32
24	35
24	44
24	52
24	57
24	59
24	61
24	71
24	79
24	86
24	91
24	96
24	97
25	27
25	36
25	41
25	45
25	51
25	54
25	71
25	85
25	88
25	95
26	31
26	47
26	49
26	65
26	72
26	75
27	54
27	55
27	56
27	70
27	72
27	73
27	75
27	97
27	98
27	99
28	34
28	35
28	52
28	53
28	62
28	63
28	64
28	67
28	72
28	78
28	86
28	87
28	89
28	91
28	95
29	31
29	36
29	39
29	46
29	53
29	54
29	55
29	61
29	67
29	69
29	76
29	78
30	45
30	52
30	58
30	64
30	71
30	79
30	86
30	89
30	97
31	41
31	48
31	49
31	68
31	72
31	76
32	40
32	43
32	49
32	55
32	61
32	84
32	86
32	90
32	99
33	37
33	39
33	41
33	42
33	45
33	50
33	65
33	70
33	72
33	90
33	96
34	38
34	42
34	47
34	49
34	52
34	63
34	65
34	66
34	87
34	93
34	94
35	44
35	46
35	53
35	65
35	70
35	71
35	76
35	80
35	96
36	43
36	50
36	60
36	66
36	71
36	84
36	87
36	92
37	44
37	53
37	54
37	67
37	72
37	87
37	89
37	95
37	99
38	39
38	40
38	43
38	50
38	53
38	60
38	66
38	71
38	74
38	76
38	78
38	84
38	86
38	88
39	40
39	47
39	51
39	54
39	57
39	70
39	77
39	85
40	41
40	45
40	49
40	50
40	53
40	66
40	67
40	70
40	76
40	93
40	97
41	54
41	55
41	60
41	64
41	67
41	70
41	83
41	85
41	91
41	93
42	54
42	61
42	65
42	77
42	92
43	52
43	54
43	57
43	78
43	88
43	95
44	55
44	58
44	63
44	64
44	80
44	88
44	92
44	96
45	48
45	54
45	57
45	61
45	65
45	70
45	80
45	84
45	85
45	92
46	51
46	54
46	55
46	61
46	64
46	65
46	66
46	67
46	70
46	71
46	87
47	50
47	53
47	63
47	66
47	67
47	71
47	72
47	75
47	85
48	57
48	59
48	66
48	73
48	82
48	87
48	91
48	92
49	56
49	77
49	79
49	91
49	95
49	98
50	58
50	62
50	80
50	87
50	93
50	95
50	96
50	97
51	61
51	66
51	73
51	76
51	84
51	92
51	94
51	97
52	58
52	64
52	65
52	71
52	89
53	56
53	67
53	69
53	70
53	74
53	78
53	82
53	88
53	98
54	56
54	57
54	63
54	64
54	75
54	99
55	65
55	66
55	80
55	85
55	89
55	92
56	64
56	72
56	77
56	85
56	88
56	98
56	99
57	91
57	98
58	61
58	62
58	63
58	65
58	67
58	86
58	93
58	98
59	60
59	65
59	66
59	74
59	77
59	85
59	88
59	92
60	63
60	72
60	76
60	83
60	89
61	74
61	95
62	73
62	75
62	79
62	86
62	96
63	74
63	80
63	83
63	85
64	67
64	70
64	71
64	72
64	91
64	93
64	97
64	98
65	72
65	74
65	78
65	79
65	80
65	93
65	94
66	74
66	75
66	78
66	82
66	92
66	93
67	68
67	86
67	95
68	70
68	76
68	79
68	82
68	89
68	90
68	98
69	70
69	72
69	78
